Date,Open,High,Low,Close,Volume,Adj Close
2012-11-21,564.249977,567.369995,556.599976,561.700012,93250500,74.518279
2012-11-20,571.910019,571.95002,554.580009,560.909981,160688500,74.413469
2012-11-19,540.709999,567.499985,539.88002,565.730011,205829400,75.052921
2012-11-16,525.200005,530.000008,505.75,527.680008,316723400,70.004994
2012-11-15,537.530006,539.499985,522.620026,525.619987,197477700,69.7317
2012-11-14,545.500015,547.45002,536.180016,536.880005,119292600,71.225517
2012-11-13,538.910011,550.479996,536.359993,542.900009,133237300,72.024165
2012-11-12,554.149986,554.500008,538.649979,542.829994,128950500,72.014876
2012-11-09,540.420006,554.87999,533.719986,547.059998,232478400,72.576052
2012-11-08,560.629974,562.230011,535.290009,537.749985,264036500,71.340934
2012-11-07,573.839996,574.539986,555.750023,558.000008,198412200,74.027415
2012-11-06,590.230011,590.739983,580.090019,582.849976,93729300,76.972587
2012-11-05,583.520004,587.769981,577.599976,584.620003,132283900,77.206341
2012-11-02,595.890007,596.950005,574.749977,576.800011,149843400,76.173614
2012-11-01,598.219994,603.000023,594.170021,596.540009,90324500,78.780526
2012-10-31,594.879997,601.959999,587.70002,595.320007,127500800,78.61941
2012-10-26,609.430023,614.000008,591.000015,603.999992,254608200,79.76571
2012-10-25,619.999985,621.999977,605.549988,609.539986,164081400,80.497335
2012-10-24,621.440018,626.549988,610.639984,616.829979,139631800,81.460069
2012-10-23,631.000023,633.900009,611.699982,613.359993,176786400,81.001814
2012-10-22,612.419998,635.37999,610.759987,634.029999,136682700,83.731546
2012-10-19,631.050011,631.769974,609.619987,609.840019,186021500,80.536958
2012-10-18,639.590019,642.059982,630.00,632.640007,119156100,83.54798
2012-10-17,648.870018,652.790001,644.00,644.610001,97259400,85.128766
2012-10-16,635.370003,650.300011,631.000023,649.789986,137442900,85.812848
2012-10-15,632.350014,635.129997,623.850006,634.760002,108125500,83.827952
2012-10-12,629.55999,635.37999,625.300026,629.710007,115003700,83.161037
2012-10-11,646.499977,647.20002,628.099983,628.099983,136520300,82.948413
2012-10-10,639.739983,644.979996,637.00,640.909996,127589000,84.640135
2012-10-09,638.650024,640.490013,623.550026,635.850014,209649300,83.971901
2012-10-08,646.880013,647.559975,636.109993,638.170013,159498500,84.278286
2012-10-05,665.200005,666.000023,651.280006,652.589996,148501500,86.182624
2012-10-04,671.250023,674.249985,665.550026,666.799988,92681400,88.05923
2012-10-03,664.860023,671.860023,662.630013,671.449974,106070300,88.673319
2012-10-02,661.81002,666.349991,650.649979,661.309982,156998100,87.334207
2012-10-01,671.159981,676.750015,656.499992,659.389992,135898700,87.080648
2012-09-28,678.750008,681.110008,666.75,667.100021,133777700,88.098853
2012-09-27,664.290024,682.170006,660.350014,681.32,148522500,89.976778
2012-09-26,668.740005,672.690002,661.20002,665.179977,144125800,87.845288
2012-09-25,688.260025,692.780022,673.000023,673.540009,129697400,88.949334
2012-09-24,686.859993,695.119995,682.999985,690.790016,159941600,91.227412
2012-09-21,702.409988,705.070023,699.359985,700.089989,142897300,92.455589
2012-09-20,699.159981,700.059975,693.619987,698.699997,84142100,92.272023
2012-09-19,700.259979,703.989998,699.569977,702.100021,81718700,92.721039
2012-09-18,699.879997,702.329987,696.419998,701.910004,93375800,92.695944
2012-09-17,699.349998,699.799995,694.610023,699.780022,99507800,92.414654
2012-09-14,689.959984,696.980011,687.889977,691.280014,150118500,91.292122
2012-09-13,677.370003,685.500015,674.769997,682.980011,149590000,90.196003
2012-09-12,666.849976,669.899979,656.000008,669.790016,178058300,88.454101
2012-09-11,665.110016,670.099983,656.499992,660.590019,125995800,87.239127
2012-09-10,680.45002,683.289978,662.100014,662.739975,121999500,87.523055
2012-09-07,678.050018,682.480026,675.77002,680.43998,82416600,89.860561
2012-09-06,673.170013,678.290024,670.800026,676.270004,97799100,89.309864
2012-09-05,675.570015,676.350006,669.599998,670.230026,84093800,88.512209
2012-09-04,665.760017,675.139992,664.500015,674.970001,91973000,89.138182
2012-08-31,667.249985,668.599976,657.250023,665.240005,84580300,87.853215
2012-08-30,670.640022,671.550003,662.849991,663.869987,75674900,87.672287
2012-08-29,675.250008,677.669983,672.600014,673.469994,50701700,88.940087
2012-08-28,674.979988,676.100014,670.669983,674.800011,66854200,89.115733
2012-08-27,679.989983,680.870003,673.540009,675.679977,106752100,89.231943
2012-08-24,659.509995,669.479996,655.550011,663.219986,109335100,87.586446
2012-08-23,666.109985,669.899979,661.149979,662.630013,105032200,87.508533
2012-08-22,654.419998,668.999985,648.110001,668.869995,141330700,88.3326
2012-08-21,670.82,674.880013,650.330025,656.059982,203179900,86.640879
2012-08-20,650.010017,665.150017,649.900002,665.150017,153346200,87.841331
2012-08-17,640.000015,648.190002,638.809975,648.110001,110690300,85.590985
2012-08-16,631.210014,636.759995,630.499985,636.340012,63633500,84.036612
2012-08-15,631.300003,633.999985,627.750015,630.829979,64335600,83.308943
2012-08-14,631.870003,638.610023,630.209991,631.690025,85042300,83.422523
2012-08-13,623.390022,630.00,623.249992,630.00,69708100,83.199334
2012-08-10,618.710022,621.760025,618.699982,621.699997,48734700,82.103216
2012-08-09,617.849976,621.730011,617.799988,620.729988,55410600,81.975114
2012-08-08,619.389984,623.88002,617.099998,619.860008,61176500,81.510259
2012-08-07,622.769981,624.999992,618.039993,620.910019,72611700,81.648333
2012-08-06,617.290016,624.870003,615.26001,622.550003,75525800,81.863988
2012-08-03,613.630013,617.980019,611.560005,615.70002,86230200,80.96323
2012-08-02,602.840019,610.690025,600.25,607.789986,83039600,79.923077
2012-08-01,615.910011,616.400009,603.000023,606.80999,96125400,79.79421
2012-07-31,603.229988,611.699982,602.720016,610.759987,115581900,80.313626
2012-07-30,590.920013,599.439995,587.820023,595.030014,94785600,78.245168
2012-07-27,575.01001,585.830017,571.590012,585.159988,100984100,76.947281
2012-07-26,579.760025,580.399986,570.360023,574.88002,101658200,75.595487
2012-07-25,574.459984,580.799995,570.000015,574.970009,219328200,75.607321
2012-07-24,607.37999,609.680016,598.509987,600.919975,141283100,79.019686
2012-07-23,594.399986,605.900009,587.710007,603.830002,121993900,79.402348
2012-07-20,613.029999,614.440018,603.700012,604.300026,99367800,79.464155
2012-07-19,611.279999,615.349998,605.999985,614.320015,109215400,80.781762
2012-07-18,606.590012,608.340012,603.559982,606.260017,63175000,79.72189
2012-07-17,610.790001,611.499977,603.149986,606.93998,73406200,79.811303
2012-07-16,605.120018,611.61998,605.019989,606.910019,75315100,79.807364
2012-07-13,602.949982,607.190025,600.000008,604.970001,77856800,79.552255
2012-07-12,600.240013,603.469994,592.68,598.900009,107010400,78.754064
2012-07-11,606.119987,607.659996,597.220024,604.430016,117330500,79.481248
2012-07-10,617.969978,619.869995,605.309982,608.210022,127989400,79.978311
2012-07-09,605.299995,613.899979,604.110008,613.889992,94851400,80.725215
2012-07-06,607.089996,608.439987,601.580017,605.879982,104732600,79.671916
2012-07-05,600.56002,614.339989,599.649986,609.939995,121095800,80.205799
2012-07-03,594.879997,600.000008,593.999977,599.409981,60428200,78.821125
2012-07-02,584.730019,593.469978,583.600006,592.519997,100023000,77.915106
2012-06-29,577.999985,584.000015,574.249992,584.000015,105375200,76.794747
2012-06-28,571.670013,574.00,565.610008,569.04998,70709100,74.82885
2012-06-27,575.000023,576.739983,571.920006,574.499985,50749300,75.545514
2012-06-26,571.329979,574.489998,567.329994,572.030022,69134100,75.220719
2012-06-25,577.299995,579.800026,570.37001,570.77002,76095600,75.055031
2012-06-22,579.040009,582.189987,575.420006,582.099998,71117900,76.544899
2012-06-21,585.439995,588.219978,577.440025,577.669991,81587800,75.962363
2012-06-20,588.209991,589.250015,580.799995,585.739975,89735800,77.023548
2012-06-19,583.400002,589.999992,583.100021,587.410027,90351100,77.243156
2012-06-18,570.959984,587.889984,570.37001,585.779976,110103000,77.028808
2012-06-15,570.999985,574.619987,569.550018,574.12999,83813800,75.49686
2012-06-14,571.23999,573.500015,567.259979,571.529984,86393300,75.154965
2012-06-13,574.520012,578.479996,570.379997,572.160011,73395000,75.237812
2012-06-12,574.459984,576.61998,566.70002,576.159996,108845100,75.763802
2012-06-11,587.719994,588.499985,570.62999,571.169975,147816200,75.107625
2012-06-08,571.599998,580.580017,568.999992,580.319984,86879100,76.310831
2012-06-07,577.290009,577.320023,570.50,571.720001,94941700,75.179952
2012-06-06,567.770004,573.849983,565.499992,571.460022,100363900,75.145765
2012-06-05,561.269989,566.470001,558.330002,562.830025,97053600,74.010939
2012-06-04,561.500008,567.499985,548.499977,564.289978,139248900,74.20292
2012-06-01,569.159996,572.650009,560.520012,560.989983,130246900,73.768977
2012-05-31,580.740021,581.499985,571.460022,577.730019,122918600,75.970256
2012-05-30,569.199997,579.98999,566.55999,579.169998,132357400,76.15961
2012-05-29,570.900009,574.00,565.309975,572.269974,95127200,75.252272
2012-05-25,564.590012,565.850014,558.469978,562.289986,82126800,73.939925
2012-05-24,575.870003,576.499977,561.229988,565.320015,124057500,74.338367
2012-05-23,557.500023,572.800026,553.230019,570.559975,146224400,75.027411
2012-05-22,569.550018,573.879997,552.580017,556.970024,173717600,73.240361
2012-05-21,534.499977,561.540009,534.04998,561.279976,157776500,73.807111
2012-05-18,533.959991,543.409981,522.180016,530.37999,183073100,69.743829
2012-05-17,545.309998,547.500008,530.12001,530.12001,179305000,69.709642
2012-05-16,554.050011,556.890022,541.039993,546.080002,140224000,71.808347
2012-05-15,561.45002,563.219994,551.749985,553.169991,119084000,72.740665
2012-05-14,562.569992,567.510025,557.599998,558.219986,88156600,73.404729
2012-05-11,565.000008,574.470024,564.350006,566.710007,99886500,74.521148
2012-05-10,574.579987,575.87999,568.43998,570.519974,83300000,75.022151
2012-05-09,563.700005,573.980026,560.850006,569.180023,120176000,74.84595
2012-05-08,569.579979,571.500023,558.730011,568.18,124313000,74.714449
2012-05-07,561.500008,572.770012,561.229988,569.480003,115029600,74.885397
2012-05-04,577.080017,578.359993,565.169998,565.25,132498100,74.329161
2012-05-03,590.499977,591.400024,580.300011,581.819992,97637400,76.508079
2012-05-02,580.239983,587.399986,578.859978,585.97998,106847300,77.055108
2012-05-01,584.900009,596.759987,581.230019,582.130013,152749800,76.548846
2012-04-30,597.800011,598.400024,582.999992,583.979988,126536200,76.792114
2012-04-27,605.069977,606.180016,600.499992,603.000023,101680600,79.293207
2012-04-26,614.269974,614.69001,602.12999,607.699997,134017100,79.911244
2012-04-25,615.639992,617.999992,605.999985,610.000023,226444400,80.213692
2012-04-24,562.609993,567.690002,554.999992,560.280006,269037300,73.675617
2012-04-23,570.610016,576.670021,556.620003,571.699974,241632300,75.177318
2012-04-20,591.379997,594.620018,570.419998,572.980003,257746300,75.345639
2012-04-19,600.219986,604.729996,584.519974,587.439987,208679800,77.247096
2012-04-18,613.720001,620.249977,602.709976,608.340012,238632800,79.995404
2012-04-17,578.93998,610.000023,571.910019,609.699989,256382000,80.174239
2012-04-16,610.059998,610.279976,578.249977,580.13002,262696700,76.285851
2012-04-13,624.109985,624.700012,603.509995,605.22998,214911200,79.586442
2012-04-12,624.999992,631.330017,620.500023,622.769981,153584200,81.892914
2012-04-11,636.199982,636.87001,623.339981,626.20002,174153700,82.343957
2012-04-10,639.93,644.00,626.000015,628.440018,222431300,82.638512
2012-04-09,626.130005,639.840012,625.300026,636.229996,149384200,83.662877
2012-04-05,626.980011,634.660027,623.400009,633.679977,160324500,83.327556
2012-04-04,624.349991,625.859985,617.000023,624.30999,143245200,82.095422
2012-04-03,627.300018,632.209984,622.510002,629.319984,208639900,82.754226
2012-04-02,601.830009,618.769997,600.37999,618.63002,149587900,81.348518
2012-03-30,608.769981,610.559982,597.939987,599.550011,182759500,78.839538
2012-03-29,612.780006,616.560013,607.230026,609.859993,152059600,80.195279
2012-03-28,618.379974,621.450005,610.30999,617.62001,163865100,81.215704
2012-03-27,606.180016,616.280006,606.060013,614.480019,151782400,80.802802
2012-03-26,599.790016,607.150024,595.259979,606.97998,148935500,79.816563
2012-03-23,600.490005,601.799995,594.399986,596.050011,107622200,78.379296
2012-03-22,597.779984,604.499977,595.529999,599.340019,155967700,78.811925
2012-03-21,602.73999,609.650002,601.410027,602.499985,161010500,79.227453
2012-03-20,599.51001,606.899979,591.480026,605.959984,204165500,79.682436
2012-03-19,598.37001,601.769981,589.050011,601.100006,225309000,79.043359
2012-03-16,584.719978,589.199974,577.999985,585.569984,206371900,77.001195
2012-03-15,599.609985,600.009995,578.550011,585.559998,289929500,76.999882
2012-03-14,578.050026,594.719994,575.399979,589.580009,354711000,77.528504
2012-03-13,557.540024,568.18,555.750023,568.099998,172713800,74.703929
2012-03-12,548.979988,551.999977,547.000023,551.999977,101820600,72.586811
2012-03-09,544.209999,547.740013,543.110001,545.170021,104729800,71.688686
2012-03-08,534.689995,542.989998,532.120003,541.989975,129114300,71.270517
2012-03-07,536.800003,537.779999,523.299988,530.69001,199630200,69.784596
2012-03-06,523.659996,533.690025,516.219986,530.259987,202559700,69.728049
2012-03-05,545.420013,547.47998,526.000023,533.160027,202281100,70.109398
2012-03-02,544.240013,546.800018,542.519974,545.180008,107928100,71.69
2012-03-01,548.169983,548.209984,538.769981,544.469978,170817500,71.596632
2012-02-29,541.560005,547.610023,535.700005,542.440025,238002800,71.329698
2012-02-28,527.960014,535.410011,525.850006,535.410011,150096800,70.405266
2012-02-27,521.309982,528.50,516.280014,525.760017,136895500,69.136313
2012-02-24,519.669998,522.899979,518.640015,522.409981,103768000,68.69579
2012-02-23,515.079987,517.830009,509.499992,516.389977,142006900,67.904172
2012-02-22,513.079994,515.489983,509.070023,513.039993,120825600,67.463657
2012-02-21,506.880013,514.850021,504.120003,514.850021,151398800,67.701672
2012-02-17,503.109993,507.77002,500.299995,502.12001,133951300,66.027703
2012-02-16,491.500008,504.890007,486.62999,502.209999,236138000,66.039536
2012-02-15,514.259995,526.290016,496.889984,497.669975,376530000,65.442532
2012-02-14,504.659988,509.56002,502.000008,509.459991,115099600,66.992894
2012-02-13,499.529991,503.830009,497.089989,502.600021,129304000,66.090823
2012-02-10,490.960022,497.619987,488.54998,493.419998,157825500,64.88367
2012-02-09,480.760002,496.750008,480.559998,493.170006,221053700,64.850796
2012-02-08,470.500008,476.789978,469.699989,476.680016,101972500,62.682398
2012-02-07,465.250008,469.749977,464.579979,468.830009,79055900,61.650139
2012-02-06,458.379997,464.979988,458.20002,463.969978,62353200,61.011055
2012-02-03,457.300026,460.000008,455.560013,459.68,71649900,60.446932
2012-02-02,455.899994,457.169983,453.980003,455.120003,46699100,59.847303
2012-02-01,458.410011,458.989998,455.550026,456.189987,67511500,59.988003
2012-01-31,455.589973,458.240021,453.070023,456.47998,97920900,60.026137
2012-01-30,445.709988,453.900002,445.390007,453.009995,94835300,59.569841
2012-01-27,444.339996,448.480011,443.769997,447.28001,74927300,58.81636
2012-01-26,448.360008,448.789978,443.139996,444.62999,80996300,58.467888
2012-01-25,454.439987,454.449974,443.729996,446.659996,239578500,58.73483
2012-01-24,425.10001,425.10001,419.550003,420.409996,136909500,55.283011
2012-01-23,422.669994,428.449993,422.299999,427.409996,76515600,56.203496
2012-01-20,427.489998,427.500011,419.750008,420.300007,103493600,55.268548
2012-01-19,430.150005,431.370007,426.510002,427.750004,65434600,56.248206
2012-01-18,426.959999,429.46999,426.300011,429.110008,69197800,56.427044
2012-01-17,424.199989,425.98999,422.959988,424.700001,60724300,55.847138
2012-01-13,419.699993,420.449997,418.659996,419.810009,56505400,55.204114
2012-01-12,422.279999,422.900013,418.750011,421.389992,53146800,55.411879
2012-01-11,422.680008,422.849998,419.309998,422.549992,53771200,55.564416
2012-01-10,425.909988,426.000004,421.500008,423.239994,64549100,55.65515
2012-01-09,425.499992,427.750004,421.349991,421.73,98506100,55.456589
2012-01-06,419.770008,422.749996,419.220009,422.400002,79573200,55.544693
2012-01-05,414.950005,418.550007,412.670006,418.029995,67817400,54.970046
2012-01-04,410.000011,414.680012,409.279995,413.44001,65005500,54.366473
2012-01-03,409.399998,412.499989,408.999989,411.23,75555200,54.075861
2011-12-30,403.51001,406.280006,403.490009,405.000004,44915500,53.25663
2011-12-29,403.399994,405.650005,400.509995,405.120007,53994500,53.27241
2011-12-28,406.890007,408.250011,401.34,402.640003,57165500,52.946295
2011-12-27,403.099987,409.090004,403.020012,406.529999,66269000,53.457821
2011-12-23,399.690002,403.590012,399.489998,403.330006,67349800,53.037029
2011-12-22,397.000008,399.12999,396.099987,398.550003,50589700,52.408469
2011-12-21,396.689987,397.299988,392.009987,396.450008,65737000,52.132324
2011-12-20,387.76001,396.099987,387.259998,395.949997,84303800,52.066574
2011-12-19,382.470009,384.85001,380.480003,382.210003,58882600,50.259794
2011-12-16,380.360001,384.149994,379.569996,381.019989,105369600,50.10331
2011-12-15,383.330002,383.739998,378.309994,378.939995,64050000,49.829795
2011-12-14,386.700012,387.380001,377.679993,380.19001,101721900,49.994169
2011-12-13,392.999996,395.399998,387.099995,388.809994,84732200,51.127679
2011-12-12,391.679993,393.89999,389.450008,391.839996,75266800,51.526118
2011-12-09,392.850006,394.039993,391.029991,393.62001,74248300,51.760186
2011-12-08,391.450001,395.50,390.23,390.659996,94089100,51.37095
2011-12-07,389.929993,390.940002,386.759987,389.09,76186600,51.164499
2011-12-06,392.509998,394.629993,389.379993,390.949989,70899500,51.409084
2011-12-05,393.489994,396.410007,390.390003,393.01001,89302500,51.679972
2011-12-02,389.82999,393.629997,388.580002,389.700001,94763900,51.244713
2011-12-01,382.539997,389.000011,380.749996,387.93,96795300,51.011962
2011-11-30,381.290009,382.279991,378.300007,382.199989,101484600,50.258477
2011-11-29,375.840004,378.830006,370.200008,373.199997,93963800,49.074998
2011-11-28,372.349991,376.719997,370.329998,376.12001,86603300,49.458973
2011-11-25,368.419994,371.14999,363.320011,363.570004,63690200,47.808674
2011-11-23,374.509987,375.840004,366.880013,366.990002,107067800,48.258397
2011-11-22,371.02,377.930012,370.939999,376.510006,102255300,49.510257
2011-11-21,370.400013,371.679989,365.910004,369.009995,111995100,48.524021
2011-11-18,378.919994,379.990005,374.880009,374.94001,92984500,49.303806
2011-11-17,383.980003,384.57999,375.499996,377.41,119975100,49.628604
2011-11-16,389.250004,391.140007,384.320011,384.770008,87302600,50.596429
2011-11-15,380.800011,389.499996,379.449993,388.829994,107702700,51.130309
2011-11-14,383.519993,385.249992,378.200005,379.260002,108226300,49.871875
2011-11-11,386.609997,388.700005,380.259998,384.619991,163446500,50.576702
2011-11-10,397.029995,397.209999,382.150002,385.220005,186188100,50.655603
2011-11-09,396.969994,400.890003,394.230011,395.279995,139671000,51.97847
2011-11-08,402.210007,407.999992,401.560005,406.229992,100110500,53.418371
2011-11-07,399.910007,399.999996,396.130001,399.730003,67568900,52.563637
2011-11-04,402.030003,403.439995,399.160004,400.240002,75557300,52.6307
2011-11-03,399.069988,403.399994,395.359997,403.07,110346600,53.002839
2011-11-02,400.090012,400.440006,395.110004,397.410004,81837700,52.258562
2011-11-01,397.410004,399.500011,393.220001,396.51001,132947500,52.140214
2011-10-31,402.419998,409.330009,401.050007,404.779999,96375300,53.2277
2011-10-28,403.000011,406.349995,402.509987,404.949989,80710700,53.250054
2011-10-27,407.560009,408.999989,401.889999,404.69001,123666200,53.215867
2011-10-26,401.76001,402.549988,393.150013,400.60001,114076200,52.678041
2011-10-25,405.029991,406.549999,397.37999,397.770012,107606800,52.305902
2011-10-24,396.179989,406.500011,395.399998,405.770008,125534500,53.357884
2011-10-21,398.100006,399.140003,390.750011,392.870007,155311100,51.661562
2011-10-20,399.999996,400.349991,394.210011,395.310009,137317600,51.982417
2011-10-19,401.349987,408.420002,397.799999,398.619991,276014900,52.417672
2011-10-18,421.759987,424.80999,415.990002,422.239998,220400600,55.523653
2011-10-17,421.740013,426.699993,415.939987,419.990013,171511200,55.227784
2011-10-14,416.829994,421.999992,415.270012,421.999992,143341800,55.492092
2011-10-13,404.980003,408.429989,402.849995,408.429989,106546300,53.707666
2011-10-12,407.340004,409.250008,400.139999,402.190006,155571500,52.887122
2011-10-11,392.57,403.179989,391.499989,400.289989,151421900,52.637274
2011-10-10,379.090012,388.809994,378.209991,388.809994,110628700,51.127679
2011-10-07,375.780003,377.739994,368.490009,369.799999,133864500,48.627905
2011-10-06,373.330013,384.779995,371.799992,377.369999,203145600,49.623344
2011-10-05,367.860008,379.819988,360.299995,378.249992,196617400,49.739061
2011-10-04,374.569988,381.800007,354.23999,372.500008,308419300,48.982951
2011-10-03,380.369987,382.639999,373.17001,374.600002,167274800,49.259095
2011-09-30,387.119995,388.889996,381.179993,381.319996,136910200,50.14276
2011-09-29,401.919987,402.210007,386.209988,390.570007,162771700,51.359117
2011-09-28,400.189987,403.740002,396.51001,397.009995,107409400,52.205961
2011-09-27,408.729996,409.250008,398.060005,399.260006,158124400,52.501833
2011-09-26,399.859993,403.980007,391.300011,403.170002,203219100,53.015989
2011-09-23,400.280003,406.73999,399.850006,404.299988,136569300,53.16458
2011-09-22,401.030006,409.820007,396.700001,401.820011,242120200,52.838468
2011-09-21,419.639992,421.589996,412.000004,412.140007,151494000,54.195525
2011-09-20,415.250011,422.860012,411.189999,413.449997,193938500,54.367786
2011-09-19,397.000008,413.229992,395.199993,411.630009,205965200,54.128462
2011-09-16,395.540001,400.500008,395.030003,400.500008,174628300,52.664891
2011-09-15,391.43,393.660011,389.900005,392.959995,104454700,51.673395
2011-09-14,387.019993,392.209991,385.759991,389.299992,133681100,51.192112
2011-09-13,382.139988,386.209988,380.250011,384.619991,110140100,50.576702
2011-09-12,372.999992,380.880013,371.899994,379.939991,116958100,49.961292
2011-09-09,383.929989,385.999996,375.020012,377.479988,141203300,49.637807
2011-09-08,382.399994,388.609989,382.310005,384.140007,104039600,50.513586
2011-09-07,385.560013,385.599987,382.000011,383.929989,87644200,50.485969
2011-09-06,367.37001,380.330013,366.480003,379.740013,127424500,49.934996
2011-09-02,374.740005,378.00,371.830006,374.050003,109734800,49.186772
2011-09-01,385.819992,387.34,380.720009,381.030003,85931300,50.104627
2011-08-31,390.570007,392.080002,381.860008,384.830009,130646600,50.604319
2011-08-30,388.250008,391.839996,386.209988,389.989994,104480600,51.282846
2011-08-29,388.179993,391.499989,387.999989,389.969994,101317300,51.280216
2011-08-26,371.169991,383.799999,370.799995,383.579994,160369300,50.439945
2011-08-25,365.079998,375.450008,364.999996,373.720009,217836500,49.143378
2011-08-24,373.46999,378.959995,370.599991,376.180012,156566900,49.466863
2011-08-23,360.299995,373.640007,357.00,373.600006,164208800,49.127598
2011-08-22,364.509998,364.879993,355.089996,356.439987,133828800,46.871092
2011-08-19,362.169998,366.999989,356.000004,356.029991,193972100,46.817179
2011-08-18,370.839996,372.649998,361.370007,366.050007,212858800,48.134789
2011-08-17,382.310005,384.519989,378.00,380.440002,110515300,50.027043
2011-08-16,381.52,383.370003,376.060009,380.480003,124687500,50.032303
2011-08-15,379.629997,384.970013,378.089989,383.410004,115136000,50.417592
2011-08-12,378.069988,379.640011,374.230007,376.98999,132244000,49.573374
2011-08-11,370.519989,375.450008,364.71999,373.700008,185492300,49.140748
2011-08-10,371.14999,374.64999,362.499992,363.690006,219664200,47.824454
2011-08-09,361.299992,374.609989,355.000008,374.010002,270645900,49.181512
2011-08-08,361.689987,367.769993,353.019989,353.210007,285958400,46.446357
2011-08-05,380.440002,383.499992,362.570007,373.620007,301147700,49.130228
2011-08-04,389.410007,391.320011,377.349998,377.369999,217851900,49.623344
2011-08-03,390.980003,393.549995,382.23999,392.57,183127000,51.622111
2011-08-02,397.650009,397.900002,388.35001,388.909996,159884900,51.140829
2011-08-01,397.779999,399.500011,392.369995,396.749989,153209000,52.171771
2011-07-29,387.640007,395.150005,384.000004,390.479992,158146100,51.34728
2011-07-28,391.619991,396.989994,388.130005,391.819996,148508500,51.523488
2011-07-27,400.589996,402.640003,392.14999,392.59,164831100,51.624742
2011-07-26,399.999996,404.499992,399.679989,403.410007,119145600,53.047549
2011-07-25,390.350002,399.999996,389.619999,398.499989,147451500,52.401892
2011-07-22,388.319996,395.050003,387.749996,393.300003,129182200,51.718105
2011-07-21,386.950005,390.060009,383.900002,387.290012,131633600,50.927805
2011-07-20,396.119987,396.270004,385.999996,386.89999,235335100,50.876517
2011-07-19,378.00,378.650002,373.32,376.849987,204786400,49.554964
2011-07-18,365.429993,374.64999,365.280003,373.800011,143163300,49.153898
2011-07-15,361.170002,364.999996,359.17001,364.919994,121116800,47.986195
2011-07-14,361.009998,361.610012,356.340012,357.770004,107633400,47.045987
2011-07-13,358.32999,359.999989,356.380013,358.019997,97909700,47.07886
2011-07-12,353.529987,357.679989,348.619995,353.749992,112902300,46.517364
2011-07-11,356.340012,359.769997,352.820011,354.000011,110668600,46.550241
2011-07-08,353.339996,359.999989,352.199997,359.709995,122408300,47.301092
2011-07-07,354.669987,357.999996,354.000011,357.200005,99915900,46.971033
2011-07-06,348.949989,354.099987,346.709991,351.759987,111156500,46.255682
2011-07-05,343.00,349.830009,342.499989,349.43,88763500,45.949294
2011-07-01,335.950012,343.500011,334.200012,343.260006,108828300,45.137953
2011-06-30,334.699997,336.12999,332.840008,335.670006,80738700,44.139885
2011-06-29,336.040001,336.369995,331.880013,334.040009,88136300,43.925543
2011-06-28,333.650013,336.699989,333.439995,335.26001,73574900,44.085971
2011-06-27,327.590008,333.900005,327.25,332.039989,84953400,43.662545
2011-06-24,331.369987,333.150002,325.090004,326.350006,109951800,42.914325
2011-06-23,318.94001,331.689995,318.119991,331.230011,139939800,43.556035
2011-06-22,325.159992,328.899998,322.380009,322.610001,97645800,42.422522
2011-06-21,316.680012,325.800007,315.200005,325.299995,123345600,42.77625
2011-06-20,317.360001,317.700008,310.500004,315.320007,160161400,41.463903
2011-06-17,328.990013,329.249992,319.359993,320.259987,153755000,42.1135
2011-06-16,326.900005,328.679993,318.330009,325.159992,127647800,42.75784
2011-06-15,329.750004,330.300003,324.880013,326.749989,99799000,42.966921
2011-06-14,329.999996,333.250004,329.309994,332.439999,83642300,43.715146
2011-06-13,327.200012,328.309998,325.070004,326.599998,82368300,42.947198
2011-06-10,330.549995,331.660007,325.509987,325.900009,108488800,42.855151
2011-06-09,333.250004,333.669987,330.75,331.48999,68772200,43.590221
2011-06-08,331.78001,334.799999,330.649998,332.239994,83430900,43.688845
2011-06-07,338.17001,338.219997,331.900013,332.039989,132446300,43.662545
2011-06-06,345.700008,347.049999,337.810001,338.039993,115485300,44.451533
2011-06-03,343.180004,345.330013,342.009991,343.44001,78312500,45.161623
2011-06-02,346.50,347.980007,344.300003,346.099991,84695800,45.511405
2011-06-01,348.869987,352.130009,344.649998,345.509991,138670700,45.433821
2011-05-31,341.10001,347.82999,341.000008,347.82999,104438600,45.738896
2011-05-27,334.799999,337.629997,334.310001,337.409992,50899800,44.368689
2011-05-26,335.970013,336.890007,334.430004,335.000004,55640200,44.051781
2011-05-25,333.430008,338.560005,332.849995,336.779991,73556000,44.285845
2011-05-24,335.499989,335.899998,331.34,332.190006,80481800,43.682272
2011-05-23,329.970009,335.98,329.42001,334.39999,95900000,43.97288
2011-05-20,339.560001,340.949993,335.020004,335.220009,84492100,44.080711
2011-05-19,342.080006,342.41,338.669994,340.53001,65292500,44.778965
2011-05-18,336.469997,341.049995,336.00,339.869995,83694100,44.692174
2011-05-17,331.999989,336.140003,330.73,336.140003,113083600,44.201688
2011-05-16,339.199993,341.220013,332.600002,333.299992,112443800,43.828233
2011-05-13,345.660007,346.250008,340.350006,340.499996,81529000,44.775018
2011-05-12,346.119991,347.119987,342.269997,346.569988,80500000,45.573209
2011-05-11,349.020004,350.00,345.239998,347.230003,84000000,45.659999
2011-05-10,348.889988,349.690006,346.660004,349.450001,70522900,45.951924
2011-05-09,347.860004,349.200008,346.529987,347.599998,51186800,45.708653
